Asset,w,Alpha,t-value,iKelly-weight,hard-sell,Valuation Score100,Tenbagger Probability100,Return100,Growth Rate100,Defensive Score100,Risk Score100,Bankruptcy Score100,Future Moat Score100,AI Winner Score100,Good Business Score100,Tariff Winner Score100,Sentiment Score100,Good Governance Score100,Market Disruptor Score100,Oversold Score100,Management Score100,Better World Score100,Marketability Score100,Clean Earnings Score100,Scalability Score100,Odds of Outperformance Score100,Bright Future Score100,Short-Term Upside Score100,Mispricing Score100,1-Month +10% Higher Probability100,1-Month -10% Lower Probability100,1-Month +20% Higher Probability100,1-Month -20% Lower Probability100,Cat-Integrity,Cat-Market,Cat-Quality,Cat-Resilience,Cat-Upside
"First Solar, Inc.",0.0,-0.0032333333333333,-0.0686216059092213,-1.4563684940908703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex Pharmaceuticals Inc.,0.0,-0.0033305555555555,-0.0852762224066636,-2.183429757182882,0.0,,,,,,,,,,,0.7321428571428571,,,,,,,,,,,,,,,,,,,,,,
DRAFTKINGS INC,0.0,-0.0035097222222222,-0.0818619432149749,-1.9093755353347388,0.0,,,,,,,,,,,0.5178571428571429,,,,,,,,,,,,,,,,,,,,,,
"Uber Technologies, Inc.",0.0,-0.0037361111111111,-0.0893245220963506,-2.135608393447521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Bank Limited,0.0,-0.0037986111111111,-0.0833467041518141,-1.8287402657910137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE STORAGE INC,0.0,-0.0046875,-0.1120877714282381,-2.680249280799776,0.0,,,,,,,,,,,0.6607142857142857,,,,,,,,,,,,,,,,,,,,,,
Toast Inc.,0.0,-0.0055555555555555,-0.1243838659482005,-2.784842299479588,0.0,,,,,,,,,,,0.5535714285714286,,,,,,,,,,,,,,,,,,,,,,
Lululemon Athletica Inc.,0.0,-0.0068430555555555,-0.1511837747814448,-3.340106414686415,0.0,,,,,,,,,,,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,
Eli Lilly Inc.,0.0,-0.0068611111111111,-0.1590890410980003,-3.6888082101592095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pinterest, Inc.",0.0,-0.0071791666666666,-0.1525426112566525,-3.241218560510488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grab Holdings Inc.,0.0,-0.0071944444444444,-0.1838033201919668,-4.695798372545424,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Bank Limited,0.0,-0.0071958333333333,-0.1552002888062386,-3.347371809455455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First Trust Cloud Computing ETF,0.0,-0.0077416666666666,-0.2372042487492837,-7.267925376712002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADOBE INC,0.0,-0.0082083333333333,-0.193098016297556,-4.542559662706744,0.0,,,,,,,,,,,0.5892857142857143,,,,,,,,,,,,,,,,,,,,,,
"Marqeta, Inc. ",0.0,-0.0084041666666666,-0.1917741782146824,-4.376083541487371,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAIR ISAAC CORP,0.0,-0.0088611111111111,-0.1907449693220021,-4.105991095860362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORKDAY INC,0.0,-0.009,-0.2473634216743288,-6.798740264714645,0.0,,,,,,,,,,,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,
StoneCo Ltd.,0.0,-0.0090277777777777,-0.1214559023000321,-1.6340163179278109,0.0,,,,,,,,,,,0.5178571428571429,,,,,,,,,,,,,,,,,,,,,,
Axsome Therapeutics Inc.,0.0,-0.0093041666666666,-0.0711811653962311,-0.5445687387907509,0.0,,,,,,,,,,,0.5535714285714286,,,,,,,,,,,,,,,,,,,,,,
ASM Pacific Tech Limited,0.0,-0.0094291666666666,-0.2779108463814573,-8.191014250441853,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novo Nordisk AS,0.0,-0.0095291666666666,-0.2333996732063811,-5.716702137596381,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUTANIX INC A,0.0,-0.0099444444444444,-0.2086804119261384,-4.3790796524577145,0.0,,,,,,,,,,,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,
UNITY SOFTWARE INC,0.0,-0.0103305555555555,-0.1703028433769012,-2.807502298040508,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,
Nasdaq 100 ETF,0.0,-0.0107319444444444,-0.3350156102426597,-10.45807306283272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP.COM GROUP LTD,0.0,-0.0107638888888888,-0.2198479639112194,-4.490303433529596,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agilysys Inc.,0.0,-0.0108875,-0.22934087991184,-4.830974897702599,0.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,
Silicon Laboratories Inc.,0.0,-0.0114444444444444,-0.2845575772391812,-7.075311969690227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celsius Holdings Inc.,0.0,-0.0120138888888888,-0.1751663230482619,-2.553980731303885,0.0,,,,,,,,,,,0.4821428571428571,,,,,,,,,,,,,,,,,,,,,,
Keyence Corporation,0.0,-0.0123611111111111,-0.3145180054400883,-8.00264433001441,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETFMG Prime Cyber Security ETF,0.0,-0.0125416666666666,-0.4132485856422035,-13.616562939690228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regeneron Pharmaceuticals, Inc.",0.0,-0.0131458333333333,-0.3073914423446142,-7.187790718988445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMICROELECTRONICS NV NY SHS,0.0,-0.0132361111111111,-0.3667641127384663,-10.162797309846884,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reliance Industries Limited,0.0,-0.0133333333333333,-0.3256825053704734,-7.955182072829132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADVANTEST CORP,0.0,-0.0133749999999999,-0.3278943263434126,-8.038481439117785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnitedHealth Group Inc.,0.0,-0.0141958333333333,-0.3083504197483669,-6.69773863403539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Limited,0.0,-0.0143888888888888,-0.3483976340755704,-8.435739018263288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naspers Limited,0.0,-0.0149305555555555,-0.3045858380259069,-6.213602191877177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOTIFY TECHNOLOGY SA,0.0,-0.0151444444444444,-0.3221952115203949,-6.854642618782451,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnite Inc.,0.0,-0.0152916666666666,-0.2913151549024832,-5.549723344470265,0.0,,,,,,,,,,,0.5892857142857143,,,,,,,,,,,,,,,,,,,,,,
PT GoTo Gojek Tokopedia Tbk,0.0,-0.0153472222222222,-0.3384773810237371,-7.46499502032357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISA INC,0.0,-0.0161111111111111,-0.3857925273953492,-9.238088743081528,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDDIT INC-CL A,0.0,-0.0162513888888888,-0.4126895890269799,-10.47988563043376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOOKING HOLDINGS INC,0.0,-0.0163902777777777,-0.3984741528677978,-9.687550916250366,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infineon Technologies AG,0.0,-0.016825,-0.4536808492654737,-12.233361841916285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARK Genomic Revolution ETF,0.0,-0.0168472222222222,-0.5120129680514831,-15.560860775439416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JD.com, Inc.",0.0,-0.0174027777777777,-0.3869433298247035,-8.603519645410778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DigitalOcean Holdings Inc.,0.0,-0.01775,-0.4425217201829482,-11.032421004714111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORPAY INC,0.0,-0.0179486111111111,-0.3825646587550627,-8.154152832347895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROSUS NV,0.0,-0.0179819444444444,-0.4002190720841593,-8.907563147843668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI Inc.,0.0,-0.0185708333333333,-0.4171485678881129,-9.370227203469788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARK Innovation ETF,0.0,-0.0189291666666666,-0.4763994923207968,-11.989776427040086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIO Inc.,0.0,-0.0198194444444444,-0.3469001967373563,-6.071802205845823,0.0,,,,,,,,,,,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,
ARK Fintech Innovation ETF,0.0,-0.0200763888888888,-0.6469865152148933,-20.84994234703121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALESFORCE INC,0.0,-0.0200930555555555,-0.529126874762523,-13.933930995305683,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingstop Inc.,0.0,-0.0204027777777777,-0.5114007303701386,-12.818387274107558,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Games Workshop Group plc,0.0,-0.0212097222222222,-0.333850595499116,-5.254958973405956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAGERDUTY INC,0.0,-0.0212222222222222,-0.5104223994172633,-12.276331059905164,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINIX INC,0.0,-0.0213194444444444,-0.588345834174952,-16.236390281793778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALCOMM INC,0.0,-0.0222111111111111,-0.6037348996858124,-16.41051756822282,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global X Lithium & Battery Tech ETF,0.0,-0.0222361111111111,-0.5753480616288265,-14.886838366922827,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Corporation,0.0,-0.0222375,-0.5781717990747008,-15.032383552345191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTVS S.A.,0.0,-0.0226055555555555,-0.4640401345965781,-9.525678145233194,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Softtek,0.0,-0.0229069444444444,-0.5177402806393224,-11.701909822437925,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teledyne Technologies Incorporated,0.0,-0.0229305555555555,-0.5849545392312651,-14.922089965864831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hermès International SCA,0.0,-0.0229722222222222,-0.4772362949543608,-9.91434259248315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANALOG DEVICES INC,0.0,-0.023625,-0.58934271989823,-14.701580592467453,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KraneShares Electric Vehicles & Future Mobility ETF,0.0,-0.0248611111111111,-0.7302018047985622,-21.446936677451163,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RENESAS ELECTRONICS CORP,0.0,-0.0249597222222222,-0.5896998423688776,-13.932282618925658,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P GLOBAL INC,0.0,-0.0249722222222222,-0.6133304781847576,-15.063708472672262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLOBAL PAYMENTS INC,0.0,-0.0250083333333333,-0.5265673209127739,-11.087229994798648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insmed Incorporated,0.0,-0.0253888888888888,-0.3369611860372471,-4.472146906173541,0.0,,,,,,,,,,,0.5178571428571429,,,,,,,,,,,,,,,,,,,,,,
"Match Group, Inc.",0.0,-0.0254611111111111,-0.5043908603233017,-9.992106741431918,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCL Technologies Limited,0.0,-0.0259930555555555,-0.7077506491835089,-19.27095413423288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilio Inc.,0.0,-0.0260833333333333,-0.6101927388753243,-14.274831127520883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROKU INC,0.0,-0.0261125,-0.498725584188896,-9.525216211567471,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crocs, Inc.",0.0,-0.0262222222222222,-0.4511313996867981,-7.761338381569182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZEBRA TECHNOLOGIES CORP,0.0,-0.0263486111111111,-0.650845963713101,-16.07676650185954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCENTURE PLC CL A,0.0,-0.0267513888888888,-0.7045856477507781,-18.55757609738831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETFLIX INC,0.0,-0.0269847222222222,-0.6648766548023047,-16.381897966585733,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dassault Systèmes SE,0.0,-0.0269986111111111,-0.7925515543164964,-23.26556590872143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohu Inc.,0.0,-0.0273361111111111,-0.6170088218244227,-13.926629309551714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanEck Video Gaming and eSports ETF,0.0,-0.0274097222222222,-0.8799634997943446,-28.250405264688336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASDAQ INC,0.0,-0.0275194444444444,-0.678384591706001,-16.722926772492414,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APPLE INC,0.0,-0.0277847222222222,-0.8518578229962335,-26.11729369817122,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danaher Corp.,0.0,-0.0281527777777777,-0.7333289379443829,-19.10189237706849,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alteryx,0.0,-0.0285138888888888,-0.5258451067981221,-9.697487334015612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Globus Medical, Inc.",0.0,-0.0292013888888888,-0.6928212424641174,-16.437617944678088,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcellx Inc.,0.0,-0.0292499999999999,-0.2369870509078239,-1.920097856341454,0.0,,,,,,,,,,,0.4464285714285714,,,,,,,,,,,,,,,,,,,,,,
"Etsy, Inc.",0.0,-0.0292888888888888,-0.5892326246492056,-11.854156955838103,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferrari NV,0.0,-0.0295166666666666,-0.7650238507254459,-19.82817026015097,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Affirm Holdings, Inc. ",0.0,-0.0296527777777777,-0.5993482858839165,-12.11415572881649,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACTSET RESEARCH SYSTEMS INC,0.0,-0.0298194444444444,-0.6597340184296558,-14.596146346194962,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aselsan Elektronik Sanayi ve Ticaret A.S.,0.0,-0.0298888888888888,-0.5399683116151389,-9.754988839912764,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Techtronic Industries Co. Ltd.,0.0,-0.030325,-0.661589680201085,-14.433665455847446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parsons Corporation,0.0,-0.0305291666666666,-0.71663017276169,-16.821907067420216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bumble Inc. ,0.0,-0.0312486111111111,-0.5735858118651171,-10.528489807215218,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FISERV INC,0.0,-0.0321388888888888,-0.6281475625259577,-12.277006889423395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Illumina, Inc.",0.0,-0.0329805555555555,-0.7489275942240097,-17.00676449932272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invesco Solar ETF,0.0,-0.0330694444444444,-0.7815957384889534,-18.473001548313583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iShares MSCI India ETF,0.0,-0.0331666666666666,-0.994758378134592,-29.835504448310477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPDR S&P Biotech ETF,0.0,-0.0333597222222222,-0.9330000022286112,-26.094012364968723,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguard Growth ETF,0.0,-0.0342055555555555,-0.2786898395718353,-2.2706260845385025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYPAL HOLDINGS INC,0.0,-0.0342902777777777,-0.722646892668509,-15.229346780675003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XPO Inc.,0.0,-0.0347027777777777,-0.571517429038215,-9.41227742015548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronic Arts Inc.,0.0,-0.0350944444444444,-0.8901521856884062,-22.578243543367485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iShares Global Clean Energy ETF,0.0,-0.0352277777777777,-0.2935546473242223,-2.446204001548137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher & Paykel Healthcare Corporation Limited,0.0,-0.0355847222222222,-0.841453587933329,-19.89741935385146,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSPC Pharmaceutical Group Limited,0.0,-0.03585,-0.7278881763119512,-14.778833952991304,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T-Mobile US, Inc.",0.0,-0.0361805555555555,-0.8338594773843067,-19.218102578772086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costco Wholesale Corporation,0.0,-0.0361944444444444,-0.905693528707632,-22.66316780195224,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROADRIDGE FINANCIAL SOLUTIONS INC,0.0,-0.0362305555555555,-0.7541377611076853,-15.697351420859032,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Instruments Incorporated,0.0,-0.0368791666666666,-0.7771677685187623,-16.377532222558337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schneider Electric SE,0.0,-0.0370680555555555,-1.0512571056177955,-29.813851456426665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoftBank Group Corp.,0.0,-0.0371347222222222,-0.8931144680131891,-21.47998975732606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEN DIGITAL INC,0.0,-0.0371944444444444,-0.6656961568550297,-11.914450662476494,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REA GROUP LTD,0.0,-0.0374055555555555,-0.9101576355181816,-22.14609325242366,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moderna, Inc.",0.0,-0.0374583333333333,-0.4560340086924526,-5.5519559622008785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVMH Moët Hennessy Louis Vuitton SE,0.0,-0.0375138888888888,-0.998281701152276,-26.565263809550064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infosys Limited,0.0,-0.0387361111111111,-0.951855673459382,-23.389782740398203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DocuSign, Inc.",0.0,-0.0389708333333333,-1.0189079405746693,-26.639753440379273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Consultancy Services Limited,0.0,-0.0392472222222222,-0.895709473825901,-20.442095416556732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iShares MSCI World ETF,0.0,-0.0393625,-0.9539305364020366,-23.118030315154712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CME GROUP INC,0.0,-0.0396888888888888,-1.0393478352543344,-27.217792004005712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P 500 ETF,0.0,-0.0397888888888888,-0.9699312673668088,-23.64395412103339,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanEck Rare Earth Strategic Metals ETF,0.0,-0.0398041666666666,-1.1408096120105202,-32.69623961115278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORACLE CORP,0.0,-0.0398763888888888,-1.078868826911049,-29.18915122740079,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell 2000 Growth ETF,0.0,-0.0414208333333333,-1.133636096746213,-31.02619373936599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXCONN INDUSTRIAL INTERNE A,0.0,-0.0415555555555555,-1.052952133083993,-26.680143719505825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkshire Hathaway Inc.,0.0,-0.0420138888888888,-0.9846722172805094,-23.07759174705992,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capgemini SE,0.0,-0.0424638888888888,-1.121379793895555,-29.61322373105288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BioNTech SE,0.0,-0.0425333333333333,-0.5501165335677766,-7.115083083964575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Investments Company,0.0,-0.0429305555555555,-1.069221231129705,-26.629845020735537,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHECK POINT SOFTWARE TECH,0.0,-0.0430277777777777,-0.9964462379469928,-23.075909479841023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huntington Ingalls Industries, Inc.",0.0,-0.0430694444444444,-0.3204559149950854,-2.384335223729215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELX PLC,0.0,-0.0433819444444444,-0.9618156130824406,-21.324292523444495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H&E Equipment Services Inc.,0.0,-0.0435125,-0.8197930284357037,-15.445230898518412,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honeywell International Inc.,0.0,-0.0435277777777777,-1.303069078813338,-39.00932027424369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boot Barn Holdings Inc.,0.0,-0.0435972222222222,-0.89839669065679,-18.513028414266067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All-World Equity Market Index,0.0,-0.0436481481481481,-1.2409570382391115,-35.28155113312691,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AstraZeneca plc,0.0,-0.0437625,-1.2042125916774429,-33.13631456051422,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony Group Corporation,0.0,-0.0441361111111111,-1.104769481405019,-27.65344694668068,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NextEra Energy, Inc.",0.0,-0.0445,-1.2370525413024973,-34.38874134703296,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Automatic Data Processing, Inc.",0.0,-0.0447638888888888,-1.1190328692847318,-27.974213001195352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung Electronics Co., Ltd.",0.0,-0.0449444444444444,-0.9000768163756577,-18.025326275383076,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTOROLA SOLUTIONS INC,0.0,-0.045,-1.188169030573991,-31.372125449225273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immunovant Inc.,0.0,-0.0452916666666666,-0.3513334999504374,-2.725340824745333,0.0,,,,,,,,,,,0.4642857142857143,,,,,,,,,,,,,,,,,,,,,,
Siemens Healthineers AG,0.0,-0.0453888888888888,-1.2232950079915508,-32.969537550045125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMN Healthcare Services Inc.,0.0,-0.0456277777777777,-1.0936056342096916,-26.211517225317507,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huawei Technologies Co., Ltd.",0.0,-0.0459972222222222,-1.0121561701706734,-22.27221695834552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPMorgan Chase & Co.,0.0,-0.0462680555555555,-1.301709034652026,-36.62238212842406,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rivian Automotive, Inc.",0.0,-0.04725,-0.5827503504254922,-7.187258643831405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amgen Inc.,0.0,-0.0477305555555555,-1.2068063193877074,-30.512561095564095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAP SE,0.0,-0.0480416666666666,-0.9199504195103804,-17.616141010039716,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY CORP,0.0,-0.0481527777777777,-0.9722035704991132,-19.628769639275497,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISCOVER FINANCIAL SERVICES,0.0,-0.0482638888888889,-1.080736654829767,-24.200116152710702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Materials Inc.,0.0,-0.0484902777777777,-1.08675504338265,-24.356150932566383,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matador Resources Co.,0.0,-0.0492944444444444,-0.9067093899614918,-16.67778036875705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks Corporation,0.0,-0.0497083333333333,-1.2675503023975812,-32.32222167526973,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cisco Systems, Inc.",0.0,-0.0501708333333333,-1.30231809930057,-33.805147713960956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thales Group,0.0,-0.0508333333333333,-1.2104914439969787,-28.8253679211126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN DIGITAL CORP,0.0,-0.0510375,-0.4205963734901559,-3.4661045190902917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOOM VIDEO COMMUNICATIONS INC,0.0,-0.0512916666666666,-1.138517375042827,-25.271586936300423,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ally Financial Inc.,0.0,-0.0519861111111111,-0.9558535601870424,-17.575002418808864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINHOOD MARKETS INC - A,0.0,-0.0526388888888888,-0.7471222715851368,-10.60416928398272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
